#NAME,SRR17045222,SRR17045223,SRR17045226,SRR17045227
ASV_10845,0,0,0,6
ASV_10846,0,0,0,3
ASV_10847,0,0,0,3
ASV_10848,0,0,0,3
ASV_10849,0,0,0,3
ASV_1085,0,0,29,0
ASV_10850,0,0,0,6
ASV_10851,0,0,0,5
ASV_10852,0,0,0,5
ASV_10853,0,0,0,3
ASV_10854,0,0,0,3
ASV_10855,0,2,0,7
ASV_10856,0,0,0,5
ASV_10857,0,2,0,6
ASV_10858,0,0,0,5
ASV_10859,0,0,0,3
ASV_1086,0,0,28,0
ASV_10860,0,0,0,3
ASV_10861,0,0,0,4
ASV_10862,0,0,0,4
ASV_10863,0,0,0,3
ASV_10864,0,0,0,3
ASV_10865,0,0,0,3
ASV_10866,2,0,2,6
ASV_10867,0,0,0,6
ASV_10868,0,0,0,3
ASV_10869,0,2,0,8
ASV_1087,0,0,32,0
ASV_10870,0,0,0,4
ASV_10871,0,0,0,5
ASV_10872,0,1,0,7
ASV_10873,0,0,0,6
ASV_10874,0,0,0,5
ASV_10875,0,0,0,5
ASV_10877,0,0,0,9
ASV_10878,0,0,1,6
ASV_10879,0,0,0,5
ASV_1088,1,0,30,0
ASV_10880,0,0,0,6
ASV_10881,0,0,0,4
ASV_10882,0,0,0,3
ASV_10883,0,0,0,8
ASV_10884,0,0,0,7
ASV_10885,0,0,0,5
ASV_10886,0,0,0,5
ASV_10887,0,0,0,5
ASV_10888,0,0,0,4
ASV_10889,1,0,2,3
ASV_1089,0,0,28,0
ASV_10890,0,0,1,3
ASV_10891,0,0,0,5
ASV_10892,0,0,0,5
ASV_10893,0,0,0,4
ASV_10894,0,1,1,5
ASV_10895,0,0,0,3
ASV_10896,0,0,0,7
ASV_10897,0,0,0,3
ASV_10898,0,0,0,5
ASV_10899,0,0,0,4
ASV_109,134,0,0,0
ASV_1090,0,0,33,0
ASV_10900,0,1,0,5
ASV_10901,0,3,0,7
ASV_10902,0,0,0,3
ASV_10903,0,0,0,5
ASV_10904,0,0,0,4
ASV_10905,0,0,0,4
ASV_10906,0,1,0,5
ASV_10907,0,0,0,3
ASV_10908,0,0,0,3
ASV_10909,0,0,0,5
ASV_1091,0,0,32,0
ASV_10910,0,0,0,3
ASV_10911,0,0,0,4
ASV_10912,0,0,0,5
ASV_10913,0,1,3,9
ASV_10914,0,0,0,3
ASV_10915,0,0,0,4
ASV_10916,0,0,0,4
ASV_10917,0,0,0,4
ASV_10918,0,0,0,6
ASV_10919,0,0,0,5
ASV_1092,0,0,26,0
ASV_10920,0,0,0,4
ASV_10921,0,0,0,4
ASV_10922,0,0,2,5
ASV_10923,0,0,0,9
ASV_10924,0,0,0,6
ASV_10925,0,0,0,4
ASV_10926,0,0,0,3
ASV_10928,0,0,0,4
ASV_10929,0,0,0,3
ASV_1093,0,0,0,23
ASV_10930,0,1,0,4
ASV_10931,0,0,0,5
ASV_10932,1,0,0,5
ASV_10933,0,0,0,5
ASV_10934,0,0,0,6
ASV_10935,0,0,1,6
ASV_10936,0,0,0,4
ASV_10937,0,0,0,8
ASV_10938,0,0,0,4
ASV_10939,0,0,0,4
ASV_1094,0,0,0,25
ASV_10940,0,0,0,9
ASV_10941,0,0,0,3
ASV_10942,0,0,0,5
ASV_10943,0,1,0,4
ASV_10944,1,0,0,3
ASV_10945,0,0,0,5
ASV_10946,0,0,0,3
ASV_10947,0,0,0,4
ASV_10948,0,0,0,3
ASV_10949,0,0,0,4
ASV_1095,0,0,0,25
ASV_10950,1,0,0,6
ASV_10951,0,0,0,11
ASV_10952,0,0,0,3
ASV_10953,0,0,0,7
ASV_10954,0,1,0,3
ASV_10955,1,0,2,4
ASV_10956,0,0,0,4
ASV_10957,0,0,0,3
ASV_10958,0,0,1,7
ASV_10959,0,0,0,5
ASV_1096,0,0,0,26
ASV_10960,0,4,0,11
ASV_10961,0,0,0,5
ASV_10962,0,0,0,5
ASV_10963,0,0,0,6
ASV_10964,0,0,0,5
ASV_10965,0,0,0,4
ASV_10966,0,0,0,3
ASV_10967,0,0,0,7
ASV_10968,0,0,0,4
ASV_10969,0,0,0,5
ASV_1097,0,0,0,29
ASV_10970,0,0,0,5
ASV_10971,0,0,0,4
ASV_10972,0,1,1,6
ASV_10973,0,0,0,6
ASV_10974,0,0,0,3
ASV_10975,0,0,0,5
ASV_10976,0,0,0,5
ASV_10977,0,0,0,4
ASV_10978,0,0,0,4
ASV_10979,0,0,0,5
ASV_1098,0,0,0,27
ASV_10980,0,0,0,4
ASV_10981,0,0,0,3
ASV_10982,0,0,0,7
ASV_10983,0,2,0,9
ASV_10984,0,0,0,7
ASV_10985,0,0,0,5
ASV_10986,0,0,0,5
ASV_10987,0,0,0,6
ASV_10988,0,1,0,9
ASV_10989,0,0,0,5
ASV_1099,0,0,0,30
ASV_10990,0,0,0,4
ASV_10991,0,0,0,6
ASV_10993,1,0,0,3
ASV_10994,0,0,0,9
ASV_10995,0,0,0,8
ASV_10996,0,0,0,4
ASV_10997,0,1,0,5
ASV_10998,0,0,0,4
ASV_10999,0,0,0,3
ASV_11,0,396,0,0
ASV_110,128,0,0,0
ASV_1100,0,0,0,29
ASV_11000,0,0,0,3
ASV_11001,0,0,0,3
ASV_11002,0,0,0,3
ASV_11003,1,0,0,4
ASV_11004,0,2,0,7
ASV_11005,0,0,0,3
ASV_11006,0,0,1,5
ASV_11007,1,0,0,5
ASV_11008,0,0,0,4
ASV_11009,0,0,0,4
ASV_1101,0,0,0,29
ASV_11010,0,0,0,4
ASV_11011,0,0,0,4
ASV_11012,0,0,0,3
ASV_11013,0,0,0,6
ASV_11014,0,0,0,4
ASV_11015,0,0,0,4
ASV_11016,0,0,1,5
ASV_11017,0,1,4,8
ASV_11018,0,0,0,7
ASV_11019,0,0,0,6
ASV_1102,0,0,0,32
ASV_11020,0,1,0,6
ASV_11021,0,0,0,5
ASV_11022,1,0,0,4
ASV_11023,0,0,0,3
ASV_11024,0,0,0,5
ASV_11025,0,1,0,5
ASV_11026,0,1,1,5
ASV_11027,0,0,0,3
ASV_11028,0,0,0,4
ASV_11029,0,0,0,5
ASV_1103,0,0,0,28
ASV_11030,0,0,0,4
ASV_11031,0,0,0,4
ASV_11032,0,0,0,6
ASV_11033,0,0,0,3
ASV_11034,0,0,0,5
ASV_11035,1,0,0,3
ASV_11036,0,0,0,4
ASV_11037,0,0,0,3
ASV_11038,0,1,1,4
ASV_11039,0,0,0,4
ASV_1104,0,0,0,27
ASV_11040,0,0,0,4
ASV_11041,0,0,0,3
ASV_11042,1,0,0,3
ASV_11043,0,0,0,4
ASV_11044,0,1,0,3
ASV_11045,0,0,0,4
ASV_11046,0,0,0,6
ASV_11047,0,1,0,3
ASV_11048,0,0,0,6
ASV_11049,0,0,0,3
ASV_1105,0,0,0,27
ASV_11050,0,0,0,5
ASV_11051,0,0,0,5
ASV_11052,0,0,0,3
ASV_11053,0,0,0,5
ASV_11054,0,0,0,3
ASV_11055,0,0,0,4
ASV_11056,0,0,0,6
ASV_11057,0,0,0,4
ASV_11058,0,0,0,4
ASV_11059,0,0,0,5
ASV_1106,0,0,0,28
ASV_11060,0,1,4,8
ASV_11061,0,0,0,3
ASV_11062,0,0,0,8
ASV_11063,0,0,0,3
ASV_11064,0,0,0,6
ASV_11065,0,0,0,4
ASV_11066,0,0,0,4
ASV_11067,0,0,0,4
ASV_11068,0,1,0,6
ASV_11069,0,0,0,6
ASV_1107,25,0,0,0
ASV_11070,0,1,0,5
ASV_11071,0,0,0,6
ASV_11072,0,0,0,6
ASV_11073,0,0,0,4
ASV_11074,1,0,0,4
ASV_11075,0,0,0,4
ASV_11076,0,2,0,11
ASV_11077,0,0,0,3
ASV_11078,1,0,0,4
ASV_11079,0,2,0,3
ASV_1108,25,0,0,0
ASV_11080,0,0,0,3
ASV_11082,0,1,1,3
ASV_11083,0,0,0,5
ASV_11084,0,0,1,4
ASV_11085,0,0,0,5
ASV_11086,0,0,0,5
ASV_11087,0,0,0,4
ASV_11088,0,0,0,3
ASV_11089,0,10,1,9
ASV_1109,31,0,0,0
ASV_11090,0,1,0,4
ASV_11091,1,0,0,4
ASV_11092,0,0,0,9
ASV_11093,0,0,0,3
ASV_11094,0,0,0,3
ASV_11095,0,0,0,4
ASV_11096,0,0,0,4
ASV_11097,0,0,0,4
ASV_11098,0,0,0,4
ASV_11099,0,0,0,8
ASV_111,0,0,0,123
ASV_1110,32,0,0,0
ASV_11100,0,1,0,5
ASV_11101,0,0,1,3
ASV_11102,0,0,0,5
ASV_11103,0,1,0,5
ASV_11104,0,0,0,5
ASV_11105,0,3,0,4
ASV_11106,0,1,0,4
ASV_11107,0,0,0,3
ASV_11108,3,4,1,4
ASV_11109,0,0,0,3
ASV_1111,27,0,0,0
ASV_11110,0,0,0,3
ASV_11111,0,0,0,4
ASV_11112,0,0,0,5
ASV_11113,0,0,0,4
ASV_11114,0,0,0,3
ASV_11115,0,0,0,3
ASV_11116,0,0,0,3
ASV_11117,0,0,0,4
ASV_11118,0,0,0,4
ASV_11119,0,0,0,3
ASV_1112,27,0,0,0
ASV_11120,0,0,0,6
ASV_11121,0,0,0,6
ASV_11122,0,0,0,3
ASV_11123,0,1,3,5
ASV_11124,0,0,0,6
ASV_11125,0,0,0,3
ASV_11126,0,3,3,3
ASV_11127,0,1,0,3
ASV_11128,1,0,0,5
ASV_1113,28,0,0,0
ASV_11130,0,0,0,6
ASV_11131,0,2,1,5
ASV_11132,0,0,1,3
ASV_11133,0,0,0,4
ASV_11134,0,0,0,3
ASV_11135,0,0,0,8
ASV_11136,0,0,0,3
ASV_11137,0,0,0,8
ASV_11138,0,0,0,4
ASV_11139,0,0,0,5
ASV_1114,24,0,0,0
ASV_11140,0,0,0,3
ASV_11141,0,0,0,5
ASV_11142,0,1,0,5
ASV_11143,0,1,0,4
ASV_11144,0,0,0,5
ASV_11145,0,0,0,6
ASV_11146,0,0,0,3
ASV_11147,0,3,3,7
ASV_11148,0,0,0,3
ASV_11149,0,0,0,4
ASV_1115,30,0,0,0
ASV_11150,1,0,0,4
ASV_11151,0,0,0,4
ASV_11152,0,1,0,4
ASV_11153,0,0,0,7
ASV_11154,0,1,0,6
ASV_11155,0,1,0,6
ASV_11156,0,0,0,5
ASV_11158,0,0,0,3
ASV_11159,0,0,0,4
ASV_1116,26,0,0,0
ASV_11160,0,0,0,11
ASV_11161,0,0,0,4
ASV_11162,0,0,0,5
ASV_11163,1,0,0,5
ASV_11164,0,0,0,3
ASV_11165,0,0,0,3
ASV_11166,0,1,0,6
ASV_11167,0,0,0,4
ASV_11168,0,0,0,4
ASV_11169,0,0,0,3
ASV_1117,26,0,0,0
ASV_11170,0,0,0,4
ASV_11171,0,0,0,5
ASV_11172,0,0,0,5
ASV_11173,0,1,2,5
ASV_11174,0,0,0,4
ASV_11175,0,1,0,4
ASV_11176,0,0,0,4
ASV_11177,0,0,0,3
ASV_11178,0,0,0,3
ASV_11179,0,0,0,4
ASV_1118,29,0,0,0
ASV_11180,0,0,0,3
ASV_11181,0,0,2,5
ASV_11182,0,0,0,5
ASV_11183,0,0,0,3
ASV_11184,0,0,0,5
ASV_11185,0,0,0,3
ASV_11186,0,0,0,5
ASV_11187,0,0,0,7
ASV_11189,0,0,0,4
ASV_1119,25,0,0,0
ASV_11190,0,0,0,6
ASV_11191,0,0,0,4
ASV_11192,0,0,0,5
ASV_11193,0,0,0,4
ASV_11194,0,0,7,13
ASV_11195,0,0,0,3
ASV_11196,0,0,0,6
ASV_11197,0,0,1,4
ASV_11198,0,0,0,4
ASV_11199,0,0,0,4
ASV_112,129,0,0,0
ASV_1120,31,0,0,0
ASV_11200,0,0,0,4
ASV_11201,0,0,0,5
ASV_11202,0,0,0,3
ASV_11203,0,0,2,9
ASV_11204,0,0,0,3
ASV_11205,0,0,0,3
ASV_11206,0,0,0,4
ASV_11207,0,0,0,4
ASV_11208,0,0,0,5
ASV_11209,0,0,0,5
ASV_1121,0,24,0,0
ASV_11210,0,0,1,7
ASV_11211,0,0,0,5
ASV_11212,0,2,0,3
ASV_11213,0,0,0,3
ASV_11214,0,0,0,4
ASV_11215,1,0,0,4
ASV_11216,0,0,0,4
ASV_11217,0,0,0,4
ASV_11218,0,0,0,9
ASV_11219,0,0,1,9
ASV_1122,0,27,0,0
ASV_11220,0,0,0,5
ASV_11221,0,0,0,4
ASV_11222,0,0,0,6
ASV_11223,0,0,0,6
ASV_11224,0,1,0,5
ASV_11225,0,0,0,8
ASV_11226,0,0,0,3
ASV_11227,0,0,0,3
ASV_11228,0,0,0,3
ASV_11229,0,0,1,5
ASV_1123,0,27,0,0
ASV_11230,0,0,0,4
ASV_11231,0,0,2,3
ASV_11232,0,0,0,9
ASV_11233,0,2,0,5
ASV_11234,0,1,0,7
ASV_11235,0,0,0,6
ASV_11236,0,0,0,6
ASV_11237,0,0,0,5
ASV_11238,0,0,0,7
ASV_11239,0,0,0,5
ASV_1124,0,26,0,0
ASV_11240,0,0,0,9
ASV_11241,0,0,0,4
ASV_11242,0,0,0,5
ASV_11243,0,0,0,7
ASV_11245,0,0,0,5
ASV_11246,1,0,0,11
ASV_11247,0,0,0,3
ASV_11248,0,0,0,5
ASV_11249,0,1,0,7
ASV_1125,0,27,0,0
ASV_11250,0,0,0,3
ASV_11251,0,0,0,5
ASV_11252,0,0,0,7
ASV_11253,0,2,1,5
ASV_11254,0,0,0,3
ASV_11255,0,0,0,5
ASV_11256,0,1,0,5
ASV_11257,0,1,0,3
ASV_11258,0,0,0,4
ASV_11259,1,0,0,4
ASV_1126,0,27,0,0
ASV_11260,1,0,0,6
ASV_11261,1,0,1,8
ASV_11262,0,0,0,3
ASV_11263,0,1,0,6
ASV_11264,0,0,0,4
ASV_11265,0,0,0,3
ASV_11266,0,0,0,7
ASV_11267,0,0,0,6
ASV_11268,0,0,0,4
ASV_11269,0,1,0,3
ASV_1127,0,24,0,0
ASV_11270,0,0,0,9
ASV_11271,0,0,0,5
ASV_11272,0,0,0,5
ASV_11273,0,0,0,3
ASV_11274,0,2,1,4
ASV_11275,0,0,0,5
ASV_11276,0,0,1,4
ASV_11277,0,0,0,5
ASV_11278,1,0,0,5
ASV_11279,0,0,0,5
ASV_1128,0,26,0,0
ASV_11280,0,0,0,8
ASV_11281,0,0,0,4
ASV_11282,0,0,0,5
ASV_11283,0,0,0,3
ASV_11284,0,0,0,4
ASV_11285,0,2,0,7
ASV_11286,0,0,0,3
ASV_11287,0,0,3,5
ASV_11288,0,1,0,5
ASV_11289,0,0,0,3
ASV_1129,0,27,0,0
ASV_11290,0,1,0,5
ASV_11291,0,0,0,6
ASV_11292,0,0,0,4
ASV_11293,0,0,0,3
ASV_11294,0,0,0,5
ASV_11295,0,0,0,3
ASV_11296,1,0,0,5
ASV_11297,0,0,0,3
ASV_11298,0,0,0,4
ASV_11299,0,1,0,4
ASV_113,0,131,0,0
ASV_1130,0,29,0,0
ASV_11300,0,0,0,8
ASV_11301,0,0,0,3
ASV_11302,0,1,0,4
ASV_11303,0,0,0,10
ASV_11304,0,0,0,12
ASV_11305,0,0,0,5
ASV_11306,0,0,0,8
ASV_11307,0,0,2,8
ASV_11308,0,0,0,3
ASV_11309,0,0,0,5
ASV_1131,0,26,0,0
ASV_11310,0,0,0,4
ASV_11311,0,0,0,4
ASV_11312,1,0,0,5
ASV_11313,0,0,0,3
ASV_11314,0,0,0,4
ASV_11315,0,1,0,3
ASV_11316,0,0,0,5
ASV_11317,0,0,0,3
ASV_11319,0,0,0,5
ASV_1132,0,23,0,0
ASV_11320,0,0,0,3
ASV_11321,0,0,0,5
ASV_11322,0,0,0,3
ASV_11323,0,0,0,5
ASV_11325,0,0,0,9
ASV_11326,0,0,0,4
ASV_11327,0,0,0,5
ASV_11328,0,0,0,6
ASV_11329,0,0,0,5
ASV_1133,0,24,0,0
ASV_11330,0,1,0,4
ASV_11331,0,0,0,5
ASV_11332,0,0,0,7
ASV_11333,0,0,0,6
ASV_11334,0,0,0,4
ASV_11335,0,0,0,3
ASV_11336,0,0,0,6
ASV_11337,0,0,0,5
ASV_11338,0,0,0,6
ASV_11339,0,0,0,5
ASV_1134,0,30,0,0
ASV_11340,0,0,0,4
ASV_11341,0,1,0,3
ASV_11342,0,0,0,6
ASV_11343,0,0,0,6
ASV_11344,0,0,0,5
ASV_11345,0,0,0,3
ASV_11346,0,3,0,4
ASV_11347,0,0,0,3
ASV_11348,0,0,0,3
ASV_11349,0,0,0,6
ASV_1135,0,27,0,0
ASV_11350,0,0,0,8
ASV_11351,1,0,0,3
ASV_11352,0,0,0,4
ASV_11353,0,0,0,3
ASV_11354,0,0,0,3
ASV_11355,0,0,0,6
ASV_11356,0,0,1,5
ASV_11357,0,0,0,4
ASV_11358,0,0,0,3
ASV_11359,0,0,0,4
ASV_1136,0,26,0,0
ASV_11360,0,0,0,7
ASV_11361,0,0,0,4
ASV_11362,0,0,0,3
ASV_11363,0,0,0,4
ASV_11364,0,0,0,4
ASV_11365,0,0,1,3
ASV_11366,0,0,0,5
ASV_11367,0,0,0,3
ASV_11368,0,0,0,3
ASV_11369,1,0,0,7
ASV_1137,0,29,0,0
ASV_11370,0,0,0,3
ASV_11371,0,0,0,3
ASV_11372,0,1,0,4
ASV_11373,0,0,0,4
ASV_11374,0,0,0,6
ASV_11375,1,0,0,7
ASV_11376,0,0,0,3
ASV_11377,0,0,0,4
ASV_11378,0,0,0,4
ASV_11379,0,0,0,6
ASV_1138,0,24,0,0
ASV_11380,0,0,0,7
ASV_11381,0,0,0,3
ASV_11382,0,0,1,5
ASV_11383,0,0,0,4
ASV_11384,0,0,0,4
ASV_11385,0,0,0,7
ASV_11386,0,0,1,7
ASV_11387,0,0,0,5
ASV_11388,0,1,0,3
ASV_11389,0,0,0,3
ASV_1139,0,25,0,0
ASV_11390,0,0,0,4
ASV_11391,0,0,0,5
ASV_11392,0,0,0,5
ASV_11393,0,0,0,4
ASV_11394,0,1,0,3
ASV_11395,0,0,0,3
ASV_11396,0,0,0,5
ASV_11397,0,2,0,3
ASV_11398,0,0,0,6
ASV_11399,0,0,0,3
ASV_114,133,0,0,0
ASV_1140,0,25,0,0
ASV_11400,0,0,0,3
ASV_11401,0,0,0,5
ASV_11402,0,0,0,4
ASV_11403,0,0,0,4
ASV_11404,0,0,0,4
ASV_11405,1,1,1,6
ASV_11406,0,0,0,4
ASV_11407,0,1,0,4
ASV_11408,0,0,0,4
ASV_11409,0,0,0,5
ASV_1141,0,29,0,0
ASV_11410,0,1,0,5
ASV_11411,0,0,0,6
ASV_11412,0,0,0,4
ASV_11413,0,0,0,9
ASV_11414,0,2,0,5
ASV_11415,0,0,1,8
ASV_11416,0,0,0,4
ASV_11417,0,0,0,8
ASV_11418,0,0,0,4
ASV_11419,0,0,1,5
ASV_1142,0,24,0,0
ASV_11420,0,0,0,4
ASV_11421,0,0,0,4
ASV_11422,0,0,0,4
ASV_11423,0,0,2,5
ASV_11424,0,0,0,3
ASV_11425,1,0,0,3
ASV_11426,0,0,0,5
ASV_11427,0,0,0,5
ASV_11428,0,0,0,4
ASV_11429,1,0,0,5
ASV_1143,0,24,0,0
ASV_11430,0,0,0,4
ASV_11431,0,0,0,3
ASV_11432,2,0,0,8
ASV_11433,0,0,0,3
ASV_11435,0,0,0,4
ASV_11436,0,0,0,4
ASV_11437,1,3,1,9
ASV_11438,0,0,0,5
ASV_11439,0,0,0,3
ASV_1144,0,23,0,0
ASV_11440,0,0,0,10
ASV_11441,0,0,0,4
ASV_11442,1,0,0,6
ASV_11443,0,0,1,3
ASV_11444,0,0,1,6
ASV_11445,0,1,0,3
ASV_11446,0,0,0,6
ASV_11447,0,0,0,6
ASV_11448,0,0,0,3
ASV_11449,0,0,0,7
ASV_1145,0,0,25,0
ASV_11450,0,0,0,5
ASV_11451,0,0,0,3
ASV_11452,0,0,0,5
ASV_11453,0,0,0,5
ASV_11454,0,0,0,7
ASV_11455,0,0,0,3
ASV_11457,0,0,0,5
ASV_11458,0,0,0,5
ASV_11459,0,0,0,3
ASV_1146,0,0,29,0
ASV_11460,0,0,1,6
ASV_11461,0,1,0,3
ASV_11462,0,0,0,4
ASV_11463,0,0,0,5
ASV_11464,0,0,0,3
ASV_11465,0,0,0,9
ASV_11466,0,0,0,5
ASV_11467,0,0,0,3
ASV_11468,0,0,0,6
ASV_11469,0,1,0,4
ASV_1147,0,0,31,0
ASV_11470,0,1,0,8
ASV_11471,0,0,0,3
ASV_11472,0,0,0,4
ASV_11473,0,0,0,4
ASV_11474,0,1,3,7
ASV_11475,0,0,0,4
ASV_11476,0,0,0,4
ASV_11477,0,2,0,6
ASV_11478,0,0,1,4
ASV_11479,0,0,0,5
ASV_1148,0,0,29,0
ASV_11480,0,0,0,8
ASV_11481,0,0,0,6
ASV_11482,0,0,0,3
ASV_11483,0,1,0,5
ASV_11484,0,0,0,4
ASV_11485,0,0,0,4
ASV_11486,0,0,0,4
ASV_11487,0,0,0,3
ASV_11488,0,0,0,5
ASV_11489,0,0,1,5
ASV_1149,0,0,27,0
ASV_11490,0,0,0,8
ASV_11491,0,0,2,3
ASV_11492,0,0,0,5
ASV_11493,0,0,0,4
ASV_11494,0,0,0,4
ASV_11495,0,0,0,6
ASV_11496,0,0,0,4
ASV_11497,0,0,0,4
ASV_11498,0,0,0,4
ASV_11499,0,0,0,3
ASV_115,137,0,0,0
ASV_1150,0,0,24,0
ASV_11500,1,0,0,5
ASV_11501,0,0,0,3
ASV_11502,0,0,0,3
ASV_11503,0,0,0,7
ASV_11504,0,0,0,7
ASV_11505,0,1,0,6
ASV_11507,2,0,0,0
ASV_11508,2,0,0,0
ASV_11509,5,0,0,0
ASV_1151,0,0,32,0
ASV_11510,5,0,0,0
ASV_11511,3,0,0,0
ASV_11512,3,0,0,0
ASV_11513,4,0,0,0
ASV_11514,4,1,0,0
ASV_11515,6,0,0,1
ASV_11516,3,0,0,0
ASV_11517,6,0,0,0
ASV_11518,3,0,0,0
ASV_11519,2,0,0,0
ASV_1152,0,0,33,0
ASV_11520,2,0,1,0
ASV_11521,5,0,0,0
ASV_11522,3,0,0,0
ASV_11523,5,1,1,1
ASV_11524,3,0,0,0
ASV_11525,2,0,0,0
ASV_11527,5,0,0,0
ASV_1153,0,0,27,0
ASV_11531,2,0,0,0
ASV_11532,13,0,0,0
ASV_11533,2,0,0,0
ASV_11535,4,0,0,0
ASV_11536,2,0,0,0
ASV_11537,2,0,0,0
ASV_11539,3,0,0,0
ASV_1154,0,0,28,0
ASV_11540,3,0,0,0
ASV_11541,2,0,0,0
ASV_11542,4,0,0,0
ASV_11544,7,1,0,0
ASV_11546,5,0,1,0
ASV_11547,5,0,1,0
ASV_11548,5,0,0,0
ASV_11549,3,0,0,0
ASV_1155,0,0,31,0
ASV_11551,3,0,0,0
ASV_11552,2,0,0,0
ASV_11553,5,0,0,0
ASV_11554,6,0,0,0
ASV_11555,2,0,0,0
ASV_11556,3,0,0,0
ASV_11557,3,0,1,0
ASV_11558,4,0,0,0
ASV_1156,0,0,28,0
ASV_11560,5,0,1,1
ASV_11561,6,3,1,0
ASV_11562,4,0,0,0
ASV_11564,5,0,0,0
ASV_11565,3,0,0,0
ASV_11566,6,0,0,0
ASV_11567,2,0,0,0
ASV_11568,5,0,0,0
ASV_11569,2,0,0,0
ASV_1157,0,0,31,0
ASV_11570,2,0,1,0
ASV_11574,3,0,0,1
ASV_11575,3,0,0,0
ASV_11576,2,1,0,0
ASV_11577,4,0,1,0
ASV_11578,3,0,0,0
ASV_11579,2,0,0,0
ASV_1158,0,0,31,0
ASV_11580,2,0,0,0
ASV_11581,7,0,0,0
ASV_11583,7,0,0,0
ASV_11584,2,0,0,0
ASV_11585,4,0,0,0
ASV_11586,2,0,0,0
ASV_11587,4,0,0,0
ASV_11588,2,0,0,0
ASV_11589,3,0,0,0
ASV_1159,0,0,28,0
ASV_11590,2,0,0,0
ASV_11591,2,0,0,0
ASV_11592,2,0,0,0
ASV_11593,4,0,0,0
ASV_11594,3,0,2,0
ASV_11596,3,0,0,0
ASV_11597,3,2,0,1
ASV_11598,5,0,0,0
ASV_11599,3,0,0,0
ASV_116,0,123,0,1
ASV_1160,0,0,24,0
ASV_11603,5,0,1,0
ASV_11604,3,0,0,0
ASV_11605,3,0,0,0
ASV_11606,3,0,0,0
ASV_11607,6,1,0,1
ASV_11609,4,0,0,0
ASV_1161,0,0,25,0
ASV_11610,5,0,0,0
ASV_11611,2,0,0,0
ASV_11612,4,0,0,0
ASV_11613,3,0,0,0
ASV_11615,3,0,0,0
ASV_11616,2,0,0,0
ASV_11617,3,0,0,0
ASV_11618,2,0,0,0
ASV_11619,4,0,0,0
ASV_1162,0,0,0,28
ASV_11620,5,0,0,0
ASV_11621,4,0,0,0
ASV_11622,5,0,0,0
ASV_11623,2,0,0,0
ASV_11625,3,0,0,0
ASV_11626,4,0,0,0
ASV_11628,2,0,0,0
ASV_1163,0,0,0,27
ASV_11631,4,0,0,0
ASV_11632,8,0,0,0
ASV_11633,3,0,0,0
ASV_11634,2,0,0,0
ASV_11636,5,0,0,0
ASV_11637,3,0,0,0
ASV_11638,2,0,0,0
ASV_11639,3,0,0,0
ASV_1164,0,0,0,25
ASV_11642,5,0,0,0
ASV_11644,2,0,0,0
ASV_11645,2,0,0,0
ASV_11646,2,1,0,0
ASV_11647,5,0,0,0
ASV_11648,3,0,4,1
ASV_11649,2,0,0,0
ASV_1165,0,0,0,29
ASV_11650,5,0,0,0
ASV_11651,5,0,0,0
ASV_11652,5,0,0,0
ASV_11653,6,0,0,0
ASV_11654,3,0,0,0
ASV_11656,4,0,0,0
ASV_11657,2,0,0,0
ASV_11658,5,0,0,0
ASV_11659,6,0,0,0
ASV_1166,0,0,0,28
ASV_11660,3,0,0,0
ASV_11661,3,0,0,0
ASV_11663,2,1,0,0
ASV_11665,5,0,0,0
ASV_11666,3,0,0,0
ASV_11667,2,1,1,1
ASV_11669,3,0,0,0
ASV_1167,0,0,0,24
ASV_11670,2,0,0,0
ASV_11672,5,0,0,0
ASV_11674,3,0,1,0
ASV_11675,6,0,0,0
ASV_11676,3,3,1,0
ASV_11677,5,0,0,0
ASV_11678,6,0,0,0
ASV_11679,3,0,0,0
ASV_1168,0,0,0,26
ASV_11680,3,0,0,0
ASV_11681,2,0,0,0
ASV_11682,2,0,0,0
ASV_11685,2,0,0,0
ASV_11686,3,0,0,0
ASV_11687,2,0,0,0
ASV_11688,2,0,0,0
ASV_11689,4,0,0,0
ASV_1169,0,0,0,24
ASV_11690,3,0,0,0
ASV_11691,3,0,0,0
ASV_11693,2,0,0,0
ASV_11694,6,0,0,0
ASV_11695,6,0,0,0
ASV_11696,4,2,0,0
ASV_11697,3,0,0,0
ASV_11698,6,0,0,0
ASV_11699,11,3,0,0
ASV_117,135,0,0,0
ASV_1170,0,0,0,28
ASV_11700,3,0,0,0
ASV_11701,2,0,0,0
ASV_11702,3,0,0,0
ASV_11703,4,0,0,0
ASV_11704,3,0,0,0
ASV_11708,3,0,0,0
ASV_11709,3,0,1,0
ASV_1171,0,0,0,25
ASV_11712,3,0,0,0
ASV_11713,2,0,0,0
ASV_11714,2,0,0,0
ASV_11715,3,0,0,0
ASV_11716,3,0,0,0
ASV_11717,3,0,0,0
ASV_11718,4,0,0,0
ASV_11719,4,0,0,0
ASV_1172,0,0,0,26
ASV_11720,4,0,0,0
ASV_11722,2,0,0,0
ASV_11724,2,0,0,0
ASV_11725,2,1,2,1
ASV_11726,8,1,0,0
ASV_11727,2,0,0,0
ASV_11728,2,0,0,0
ASV_11729,2,0,0,0
ASV_1173,0,0,0,23
ASV_11730,3,0,0,0
ASV_11731,4,0,1,0
ASV_11732,4,0,0,0
ASV_11733,7,0,0,0
ASV_11735,5,0,0,0
